Patient Age,Age Missing in Report,Age Over 65 Years,Age Over 70 Years,Age 50 65,Male Gender,Female Gender,Unknown Gender,Patient Weight,Weight Missing in Report,Body Mass Index (BMI),Obese (BMI >30),Overweight (BMI 25-30),Underweight (BMI <18.5),Number of Concurrent Medications,Polypharmacy,High Polypharmacy (>5 drugs),Number of Adverse Reactions,Multiple Adverse Reactions,Receiving Steroids,Receiving Antibiotics,Receiving Antifungal Medication,Receiving Antiviral Medication,Receiving Chemotherapy,Receiving Targeted Therapy,Steroid + Antibiotic Combination,History of Diabetes,History of Hypertension,History of Cardiac Disease,Cancer Stage I,Cancer Stage II,Cancer Stage III,Cancer Stage IV,Infection-Related Adverse Event
-0.038233780551225824,-0.010345289571132387,0.0,-0.020322069588605766,0.0,0.0,-0.029615845220814608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05318479049953124,0.0,0.0,-0.015749204852980085,0.0,0.0,0.0,0.0,0.0,-0.06585477429071779,-0.014811354773444682,0.0,0.0,0.0,0.0,0.0,0.0,-0.010080002475481934,0.0,-0.006805887097537711
-0.0739897315186431,-0.020928217451517152,-0.019786530157115734,-0.03190314671175562,0.0,0.0,-0.03526800111992525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06761518430287865,0.0,0.0,-0.03029745006411356,0.0,0.0,0.0,0.0,0.0,-0.07909542322439642,-0.02257257509191539,0.0,0.0,0.0,0.0,0.0,0.0,-0.019459396016286917,0.0,0.0
0.031772822312231275,0.0,0.0,0.011270032136036796,0.0,0.0,0.011094031524680201,0.0,0.01104239899832602,0.0,0.01141970318200677,0.0,0.009298387637738163,0.0,-0.049727181166708614,0.0,0.0,-0.015352885332252745,0.0,0.0,0.0,0.0,0.0,0.0943185207820473,-0.016420425092162197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.018446934271579386,0.0,0.0,-0.013910084301261838,0.0,0.0,-0.01367738352818724,0.0,-0.0217565952674659,0.0,-0.018735031169718853,0.0,0.0,0.0,0.11713570159121067,0.0,0.0,0.062499043137710965,0.0,0.0,0.0,0.0,0.0,0.0417023313406145,0.02345173436769328,0.022362718120286937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028575080839892145,-0.01412175509707566,0.0,0.0,0.0,0.0,0.012590045858848858,0.0,0.015000908614416988,0.0,0.011383297293269992,0.0,0.010878749832974412,0.0,-0.06475192589786316,0.0,0.0,0.06297351293967932,0.0,0.0,0.0,0.0,0.0,-0.0684234450029969,-0.020562802763724058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03386148410362941,0.04367510158478989,0.005103087726086165,0.014294999605363281,0.0,0.0,0.0098986899987376,0.0,0.0,0.0,0.0019892098526347046,0.0,0.005827788658851319,0.0,-0.037212858899148944,0.0,0.0,0.0,0.0,0.003604444112469725,0.0,0.0,0.0,0.0723329033811858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.015219411351286904,0.0,0.0,0.0,0.0,0.0,0.0,-0.04860028383257956,0.0,-0.03982454725758449,0.0,-0.014521633610867625,-0.018170629364845543,-0.07115732342586,0.0,0.0,-0.018237650702252053,0.0,0.0,0.0,0.0,0.0,-0.07283283581664585,-0.018585477811734186,0.0,0.0,0.0,0.0,0.0,0.0,0.12096303646585255,0.0,0.0
-0.045310416750782435,0.0,-0.018514128135073065,-0.0158582866307746,-0.011766192547375806,0.0,0.0,0.0,0.023966999774036775,0.0,0.016484931992835215,0.0,0.0,0.0,-0.037443879823764126,0.0,0.0,0.0,0.0,-0.020048741183688563,0.0,0.0,0.0,0.09046685824774131,0.04745003755810494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008528570300440661,0.0,0.0024495484643167055,0.0,0.0,0.0,0.0,0.0,0.0037631130916583166,0.0,0.0027851635232257867,0.0,0.0,0.0,0.09132703256018158,0.0,0.0,0.04776354204259521,0.007415989253867873,0.0,0.0,0.0,0.0023282719487972836,0.04342870108908633,0.01775418807801056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02694100017615008,0.0,0.0,0.008032255789673004,0.0,0.0,0.01007302862732966,0.0,0.014277822246436804,0.0,0.009583820889560016,0.0,0.006410243737078994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003366137261644614,0.06988936982150556,0.020856129140787976,0.011253886053992426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.005155421705854834,0.0,0.0,0.0,0.0,0.0,0.0,-0.027920198090889418,0.0,-0.023933804105782074,0.0,0.0,-0.01401355106813447,0.18033949178150094,0.0,0.0,0.06966307444632097,0.0,0.0,0.0,0.0,0.0,-0.04375881039235873,-0.00803932318290999,-0.004835586386136029,0.0,0.0,0.0,0.0,0.0,-0.006155776314365242,0.0,0.0
-0.05207419758164016,-0.009071804474042655,-0.013309379332200673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03132029749847954,0.0,0.0,-0.01650912317320269,0.0,-0.03041066037599112,0.0,0.0,-0.009811589682310561,-0.06516315385135002,-0.020392679036672356,0.0,0.0,0.0,0.0,0.0,0.0,-0.008696534590141022,0.0,0.0
-0.04239292310079353,-0.0074076091583637135,0.0,-0.01105490340424729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04730527845035816,0.0,0.0,-0.034518847279598065,-0.01584003879228722,0.0,0.0,0.0,-0.012475097801910416,-0.08242098069745614,-0.011732898596551838,-0.005306231944509354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021993660551305565,0.0,0.002765850508500961,0.008556369680972347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08483849857186145,0.0,0.0,0.0,0.0010492463102688698,0.002607166942942038,0.0,0.005087825763940758,0.0,0.055768152718152275,0.02072140011997701,0.013074599641785565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021043265594134834,0.0,0.0037429820245079423,0.009031092733666023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08382548035484412,0.0,0.0,0.0,0.0011155945346562057,0.0026865016307723692,0.0,0.006571678259279337,0.0,0.055075011661147574,0.021273841600259438,0.012097322416438946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02890335111551888,0.0,0.00843047970363405,0.006457965387067244,0.0,0.0,0.0,0.0,0.004617213187199348,0.0,0.005721699553731828,0.0,0.0,0.0,0.11492693263138781,0.0,0.0,0.0,0.006001319894769099,0.0,0.0,0.0077345068032774415,0.0,-0.04921053097747986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021986765315913044
-0.05088499400831366,-0.007071803756073011,-0.018132638513266332,-0.011611659490031172,0.0,0.0,-0.018412515196603873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16461683632144014,0.0,0.0,0.07924850378730268,0.0,0.0,0.0,0.0,0.0,-0.04271239166868545,-0.012168064783323976,0.0,0.0,0.0,0.0,0.0,0.0,-0.008415438399656932,0.0,0.0
0.03056449056820825,0.0,0.006173840853152194,0.007985384184894369,0.0,0.0,-0.01830814903590508,0.0,0.005337706524655043,0.0,0.006317093501752984,0.0,0.0,0.0,0.12484166429117005,0.0,0.0,0.0,0.0,0.0,0.0,0.007841846892455658,0.006547848269566912,-0.05469028201390843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.034791914308529404,-0.008902275747567329,0.0,0.013293495742867372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009813381793084332,0.0,-0.039731289169455154,0.0,-0.01786433842826475,-0.010452566288545373,0.0,-0.018115389758886657,0.0,0.0,0.0,0.10839325428316283,0.04688499327956218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.01414416055024459,0.0,-0.019865432440294144,0.0,0.0,0.0,0.0,-0.020608704440135676,0.0,0.0,0.0,-0.011262131904551942,0.0,-0.08218529621996994,0.0,0.0,-0.033421570189809804,-0.017887668715857605,0.0,0.0,0.0,-0.014422233614348868,-0.08652981795168846,-0.013931206402560908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03783862711137373,0.06443439796323969,0.007508089155094195,0.014449047365060644,0.0,0.0,0.009618719705636528,0.0,0.0,0.0,0.0,0.0,0.015019526181082137,0.0,-0.04464058469655779,0.0,0.0,0.0,0.0,-0.01851383599734846,0.0,0.0,0.0,-0.057629091414818256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029162487464738762
-0.05915847850668087,-0.012001756180984202,-0.017216123086284833,-0.012614892068086183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06539544306337619,0.0,0.0,-0.027277440236697672,0.0,-0.03399978667261511,0.0,0.0,-0.019724920687484954,-0.07433168538697418,-0.021693695026680813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04188905730683995,0.06410571988144752,0.0,0.016160327911414238,0.0,0.0,0.018283092678410214,0.0,0.0,0.0,0.0,0.0,0.00979731786921336,0.0,-0.04432081536767754,0.0,0.0,-0.024524492156911756,0.0,0.0,0.0,0.0,0.009784558903840787,-0.05562049347544284,0.0,0.02917024448166152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.03452372906137373,-0.007490053165088292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026004427669754773,0.0,0.0,0.1123271065194278,0.0,-0.02384273888758277,0.0,0.0,-0.007144722538051798,-0.05348975891575431,-0.01266027920288986,0.0,0.0,0.0,0.0,0.0,0.0,-0.007267781672828301,0.0,0.030906579293951394
-0.03497015063263575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005463159317373648,0.0,0.0,0.005713010777772394,0.0,0.0,0.07823965784407794,0.0,0.0,0.0,0.0,0.005377110491822134,0.0,0.0,0.004422410098346985,0.04279256624930215,0.029136489764430416,0.007129958108402331,0.0,0.0,0.0,0.0,0.0,0.04893165527047103,0.0,0.0
-0.06344118797119122,-0.005300394835960809,0.0,-0.00942345348644216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05873612610648083,0.0,0.0,-0.030193628588066845,-0.0011748364701960612,0.0,0.0,0.0,0.0,-0.08071174326507609,-0.010241516332200091,-0.002323461836505302,0.0,0.0,0.0,0.0,0.0,-0.0058910467328195425,0.0,0.0
0.029738671174926328,0.07427869521809075,0.0,0.01249405279359664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08659083137730036,0.0,-0.024733876617732582,-0.012481607240041402,0.0,-0.028166962643146505,0.0,0.0,0.0,-0.05734732060833481,-0.00890791292781319,0.0,0.0,0.0,0.0,0.0,0.0,0.1127980970512684,0.0,0.0
0.03332909666641554,0.06495645848514817,0.0,0.007888547117228114,0.0,0.0,0.01010179494084948,0.0,0.01230809241522762,0.0,0.007888015502107736,0.0,0.010198932266352899,0.0,-0.054969183114174036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005487430351785482,-0.0646706934085966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.051146722233266516,0.0,-0.021791593324226335,0.0,0.0,0.0,0.0,0.0,0.012321531623616332,0.0,0.0,0.005576850535791877,0.0,0.0,0.1063455824700132,0.0,0.0,0.07241480180787466,0.0,0.0,0.006136492002868879,0.0,0.0,-0.03880911601321586,0.0,0.018995381793368866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01281131136907377
0.014440348545744143,0.0,0.0,0.013013451374589544,0.0,0.0,0.010141638146754225,0.0,0.012947340946386547,0.0,0.012966838379938606,0.0,0.0,0.0,-0.03713018522640063,0.0,0.0,0.0,0.0,0.0,0.0,0.011620930025216678,0.006824048510884765,0.08899608711325029,0.019744960671081467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028366837309933862,0.0,0.0,0.010053345959521091,0.0,0.0,0.01032661899568767,0.0,0.0125220724611202,0.0,0.006665995286374485,0.0,0.003918628543250233,0.0,0.0,0.0,0.0,0.0,0.0,0.002742504186638045,0.0,0.0,0.0,0.07285664717961216,0.0198051467641915,0.01342589705782992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06145551320239048,-0.014379895929354108,-0.026729274924228257,-0.014979932889074626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059767012117535774,0.0,0.0,-0.02843533145569768,0.0,0.0,0.0,0.0,0.0,-0.08203208887828997,-0.019352608253626776,-0.007604560958530404,0.0,0.0,0.0,0.0,0.0,-0.014076741774596602,0.0,0.0
0.03546387888731478,0.0,0.0,0.013404094854875743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008577719273678092,0.0,-0.037550243167401305,0.0,-0.01729958933388449,-0.010657991946795953,0.0,-0.0171661325717623,0.0,0.0,0.0,0.10861539469224751,0.045943736918922964,0.0,0.0,0.0,0.0,0.0,0.010759089835445925,0.0,0.0,0.0
-0.0593130048431792,0.0,-0.027701609411789067,-0.012824487654812993,-0.012007637970981094,0.0,-0.022336996785613197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12726811775018357,0.0,0.0,0.0645439190037743,0.0,0.0,0.0,0.0,0.0,0.038021374252119856,-0.011783989391453543,0.0,0.0,0.0,0.0,0.0,0.0,-0.005865270443324397,0.0,0.0
-0.05053830110624409,0.0,0.0,-0.038489870535558586,0.0,0.0,-0.03537310196921777,0.0,-0.02681824673958307,0.0,-0.020697885560918283,0.0,0.0,0.0,-0.08346495165746896,0.0,0.0,-0.0485025763569594,-0.04214518940930907,0.0,0.0,0.0,0.0,-0.08515590613202013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02044917161079271,0.0,0.0
-0.038770887686039354,-0.007409983603254723,0.0,-0.023074422906508105,0.0,0.0,-0.029259066694109735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04945809623872002,0.0,0.0,-0.016782441360913104,0.0,0.0,0.0,0.0,0.0,-0.06760499791275924,-0.014251733471739081,-0.006767765786414082,0.0,0.0,0.0,0.0,0.0,-0.008734441914742869,0.0,0.0
0.04373041653756727,0.06462391971674916,0.0,0.01649299886872075,0.0,0.0,0.017441455029242856,0.0,0.0,0.0,0.005984473299216586,0.0,0.0,0.0,-0.04359653488423513,0.0,0.0,-0.022941823772145015,0.0,0.0,0.0,0.0,0.009535959896237008,-0.05552589920321425,0.0,0.028979552544656215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026648586937773323,-0.01011829184175849,0.0,0.019759209963498756,0.0,0.0,-0.019470481984320293,0.0,-0.007039429637777109,0.0,0.0,0.0,-0.007517933858909846,0.0,-0.05378895599253616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007271733704071778,0.10871151855854987,-0.01699643810695018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.016240276647342313,0.0,0.0,-0.015386614952230296,0.0,0.0,-0.013153900043589604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09928626009025095,0.0,0.0,0.0,0.005575524659027081,0.0,0.0,0.007755715825298354,0.0,0.04364231295892064,-0.010442269856067183,0.0,0.0,0.0,0.0,0.0,0.0,0.06217989913092174,0.0,0.008706605140736174
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04233687344648405,0.0,-0.03780908427677515,0.0,-0.009962684848709982,-0.019208469209772577,-0.08614647147371388,0.0,0.0,-0.019032916562887026,0.0,0.0,0.0,0.0,0.0,-0.08121240626407604,-0.011599349343961826,-0.009933239856520504,0.0,0.0,0.0,0.0,0.0,-0.013946151411956141,0.0,0.0
-0.04882501170901759,0.0,-0.024791005850797163,0.0,0.0,0.0,-0.018944966324969538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12561454856685855,0.0,0.0,0.07709224897364472,0.011605998974667034,0.0,0.0,0.0,0.0,-0.04103028097068133,-0.012306290334634592,0.0,0.0,0.0,0.0,0.0,0.0,-0.008197441622176551,0.0,0.02241961072799958
